ID,Reference,yyyy,mm,Location,decade,largest.dhufish.kg,Zone.x,...5,Fish.x,number.x,size,largest.dhufish,Unique_ID,waters,Zone.y,Technology,Technology.mentioned.x,Effort.x,method,precision..high..med..low.,latitude,longitude,Fish.y,Details,lgest.spper,units,weight_conversion,largest.jewfish,number.y,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units,...3,Zone,largest.dhufish.lb,largest.dhufish.length,largest.snapper.lb,largest.snapper.kg,Catches,Technology.mentioned.y,Effort.y,...16
528,"ST 27091981, p.88",1981,9,"Rottnest, north of, 25-35 fathoms",1980-1989,13,NA,NA,NA,NA,NA,NA,895,offshore,offshore_north,NA,NA,Victoria Park Angling Club,boat,NA,NA,NA,jewfish,"twelve jewfish, 13 kg largest",NA,kg,1,13,12,12,0,NA,Wally Clark,NA,Victoria,1,NA,NA,NA,NA,NA,NA,NA,NA,"twelve jewfish, 13 kg largest","twelve , 13 kg largest","jewfish twelve jewfish, 13 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_12,13,13,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"ST 12091982, p.110",1982,9,"Rottnest, south of",1980-1989,11,NA,NA,NA,NA,NA,NA,918,midshore,offshore_south,NA,NA,Victoria Park Angling Club,boat,NA,NA,NA,jewfish,"twenty-two jewfish, 11 kg largest",NA,kg,1,11,22,22,0,NA,"Wally Clark, Bob Hefron",NA,Victoria,1,NA,NA,NA,NA,NA,NA,NA,NA,"twenty-two jewfish, 11 kg largest","twenty-two , 11 kg largest","jewfish twenty-two jewfish, 11 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_22,11,11,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,"ST 13091987, p.121",1987,9,Three-mile reef,1980-1989,7,NA,NA,NA,NA,NA,NA,953,coastal,nearshore_north,small rubout,NA,1 fisher,boat,NA,NA,NA,jewfish,7 kg,NA,kg,1,7,1,1,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7 kg,7 kg,jewfish 7 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,7,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,"ST 08091991, p.87",1991,9,"Two Rocks, inside the reef",1990-2000,15,NA,NA,NA,NA,NA,NA,996,coastal,nearshore_north,Dinghy-goer,NA,"1 fisher, 1 trip",boat,NA,NA,NA,jewfish,"two jewfish, 15 kg largest",NA,kg,1,15,2,2,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 15 kg largest","two , 15 kg largest","jewfish two jewfish, 15 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,15,15,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,"ST 29091991, p.86",1991,9,"Direction Bank, out from Ocean Reef",1990-2000,11,NA,NA,NA,NA,NA,NA,998,offshore,offshore_north,Four fish released.,NA,"4 fishers, 1 trip",boat,NA,NA,NA,jewfish,"nine jewfish, 11 kg largest",NA,kg,1,11,9,9,0,NA,"Daryl Thomson, Dick Huggett, Stewart Muckersie, John van der Loo",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"nine jewfish, 11 kg largest","nine , 11 kg largest","jewfish nine jewfish, 11 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_9,11,11,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"ST 29091991, p.86",1991,9,"Hillarys, 2 kms off",1990-2000,9,NA,NA,NA,NA,NA,NA,997,coastal,nearshore_north,NA,NA,"2 fishers, 1 trip",boat,NA,NA,NA,"jewfish, goat fish","two jewfish, 9 kg largest; goat fish",NA,kg,1,9,3,2,0,NA,"Frank Pennt, Bill Bryant",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 9 kg largest; goat fish","two , 9 kg largest;","jewfish, goat fish two jewfish, 9 kg largest; goat fish",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, goat fish_3",9,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"ST 27091992, p.95",1992,9,"Rottnest, southwest of",1990-2000,14,NA,NA,NA,NA,NA,NA,1017,midshore,offshore_south,NA,NA,1 trip,boat,NA,NA,NA,"jewfish, spper, harlequin fish","three jewfish, 14 kg largest; two spper; two harlequin fish",NA,kg,1,14,7,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"three [severa] jewfish, 14 kg largest; two [some] spper; two [some] harlequin fish","three [severa] , 14 kg largest; two [some] ; two [some]","jewfish, spper, harlequin fish three [severa] jewfish, 14 kg largest; two [some] spper; two [some] harlequin fish",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jewfish, spper, harlequin fish_7",14,14,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,"ST 12091993, p.76",1993,9,"Two Rocks, out from",1990-2000,18,NA,NA,NA,NA,NA,NA,1034,midshore,nearshore_north,GPS (recently stolen),NA,1 party,boat,NA,NA,NA,jewfish,"five jewfish, 18 kg largest",NA,kg,1,18,5,5,0,NA,Steve Bevis,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"five jewfish, 18 kg largest","five , 18 kg largest","jewfish five jewfish, 18 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,18,18,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,"ST 11091994, p.84",1994,9,"Two Rocks, offshore from",1990-2000,23,NA,NA,NA,NA,NA,NA,1044,offshore,offshore_north,GPS,NA,1 fisher,boat,NA,NA,NA,jewfish,23 kg,NA,kg,1,23,1,1,0,NA,Ian White,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,23 kg,23 kg,jewfish 23 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,23,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"ST 08091996, p.75",1996,9,"Rottnest, 1.5 km north of",1990-2000,17.1,NA,NA,NA,NA,NA,NA,1084,midshore,rottnest_is,7 m Bertram,NA,"2 fishers, 1 trip",boat,NA,NA,NA,"jewfish, breaksea cod",17.1 kg; two breaksea cod,NA,kg,1,17.1,3,1,0,NA,Tony Alvarez,NA,NA,NA,NA,2,"fishers,",1,trip,NA,NA,NA,17.1 kg; two [some] breaksea cod,17.1 kg; two [some],"jewfish, breaksea cod 17.1 kg; two [some] breaksea cod",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, breaksea cod_3",17.1,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,"ST 15091996, p.95",1996,9,"Rottnest, just off",1990-2000,15,NA,NA,NA,NA,NA,NA,1085,midshore,rottnest_is,NA,NA,1 party,boat,NA,NA,NA,jewfish,15 kg,NA,kg,1,15,1,1,0,NA,Norman Robinson,NA,NA,NA,NA,1,party,NA,NA,NA,NA,NA,15 kg,15 kg,jewfish 15 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,15,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,"ST 22091996, p.75",1996,9,"Five Fathom Bank, west side, 21 m depth",1990-2000,21,NA,NA,NA,NA,NA,NA,1086,midshore,behind_garden_is,NA,NA,1 party,boat,NA,NA,NA,jewfish,21 kg,NA,kg,1,21,1,1,0,NA,Joe Vasiliauskas,NA,NA,NA,NA,1,party,NA,NA,NA,NA,NA,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,"ST 21091997, p.86",1997,9,"Garden Island, back of ('the shallows')",1990-2000,20,NA,NA,NA,NA,NA,NA,1108,coastal,behind_garden_is,NA,NA,1 party,boat,NA,NA,NA,jewfish,20 kg,NA,kg,1,20,1,1,0,NA,Brad Mitchell,NA,NA,NA,NA,1,party,NA,NA,NA,NA,NA,20 kg,20 kg,jewfish 20 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,20,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,"ST 10092000, p.70",2000,9,"Two Rocks, out from, 26 m depth",1990-2000,6,NA,NA,NA,NA,NA,NA,1176,midshore,nearshore_north,NA,NA,1 party,boat,NA,NA,NA,jewfish,"three jewfish, 6 kg largest; spper",NA,kg,1,6,4,3,1,NA,Matt Stadler,NA,NA,NA,NA,1,party,NA,NA,NA,NA,NA,"three jewfish, 6 kg largest; spper","three , 6 kg largest;","jewfish three jewfish, 6 kg largest; spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,6,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,"ST 24092000, p.56",2000,9,"Garden Island, west of, 30 m depth",1990-2000,21,NA,NA,NA,NA,NA,NA,1178,midshore,offshore_south,NA,NA,"2 fishers, 1 boat",boat,NA,NA,NA,jewfish,"21 kg, 13.7 kg. also: two N_valenciennesi 3.5 kg each",NA,kg,1,21,2,2,0,NA,"Keth Miller, Bill Miller",NA,NA,NA,NA,2,"fishers,",1,boat,NA,NA,NA,"21 kg, 13.7 kg. also: two queen spper 3.5 kg each","21 kg, 13.7 kg. also: two  3.5 kg each","jewfish 21 kg, 13.7 kg. also: two N_valenciennesi 3.5 kg each",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,21,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,"ST 24092000, p.56",2000,9,"Mandurah, 40 km off, 70 m depth",1990-2000,20,NA,NA,NA,NA,NA,NA,1177,offshore,offshore_south,NA,NA,"2 fishers, 1 boat",boat,NA,NA,NA,"jewfish, spper, harlequin fish, queen spper, leatherjacket","one jewfish, 20 kg; one spper; one harlequin fish; one N_valenciennesi, 10 kg; one leatherjacket",NA,kg,1,20,5,1,1,NA,John Vitali,NA,NA,NA,NA,2,"fishers,",1,boat,NA,NA,NA,"one jewfish, 20 kg; one spper; one harlequin fish; one queen spper, 10 kg; one leatherjacket","one , 20 kg; one ; one ; one , 10 kg; one","jewfish, spper, harlequin fish, N_valenciennesi, leatherjacket one jewfish, 20 kg; one spper; one harlequin fish; one N_valenciennesi, 10 kg; one leatherjacket",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jewfish, spper, harlequin fish, queen spper, leatherjacket_5",20,20,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,"ST 24092000, p.56",2000,9,"Mindarie, not far from, 33 m to 30 m depth",1990-2000,15,NA,NA,NA,NA,NA,NA,1179,midshore,nearshore_north,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,"four jewfish, 15 kg largest",NA,kg,1,15,4,4,0,NA,Darren Antonello,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,"four jewfish, 15 kg largest","four , 15 kg largest","jewfish four jewfish, 15 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,15,15,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,20010916,2001,9,shallow water off scarborough,2001-2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,20030914,2003,9,out from two rocks,2001-2009,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,20040919,2004,9,drifting over soft coral out from Point Peron,2001-2009,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,20050911,2005,9,5 fathom bank at back of garden island,2001-2009,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,20050925,2005,9,off two rocks,2001-2009,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,20051002,2005,9,"10m deep, inside carnac",2001-2009,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,20060910,2006,9,80m deep from hillarys,2001-2009,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,20060924,2006,9,"unspecified, 60m depth somewhere in perth metro",2001-2009,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,20070930,2007,9,"18m, between fremantle and rottnest",2001-2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,20080907_a,2008,9,out from mindarie 30-40m,2001-2009,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,20080907_b,2008,9,off two rocks,2001-2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,20080921,2008,9,23 miles from hillarys,2001-2009,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,20080928,2008,9,out from two rocks,2001-2009,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,20090906_a,2009,9,out from two rocks,2001-2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,20090906_b,2009,9,north of two rocks,2001-2009,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,20100905,2010,9,offshore from mindarie,2010-2011,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,20100919_a,2010,9,"40m, out from hillarys",2010-2011,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,20100919_b,2010,9,"90m of water from Mindary, beyond direction bank",2010-2011,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,20100926,2010,9,"40m, off mindarie",2010-2011,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,20101003,2010,9,"40m, off two rocks",2010-2011,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,20110925,2011,9,not too far south from rotto,2010-2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,19240829WA,1924,8,Stragglers,1920-1929,2.721552,carnac_is,boat,jewfish,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,19530826WA,1953,8,"Rottnest Island, West End",1950-1959,15.87572,rottnest_is,boat,jewfish,14,2 of 35 lb,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,ST 09081959 p.62,1959,8,Rottnest,1950-1959,11.3398,NA,NA,NA,NA,NA,NA,43,midshore,rottnest_is,NA,NA,2 fishers,boat,low,NA,NA,jewfish,"two jewfish, 25 lb largest",NA,lb,0.453592,25,2,2,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 25 lb largest","two , 25 lb largest","jewfish two jewfish, 25 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,25,25,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,ST 09081959 p.62,1959,8,Scarborough (a line of reef off Scarborough),1950-1959,19.050864,NA,NA,NA,NA,NA,NA,42,coastal,nearshore_perth,NA,NA,1 fisher,boat,med,NA,NA,jewfish,42 lb,NA,lb,0.453592,42,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42 lb,42 lb,jewfish 42 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,42,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
